Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1966,1966,hg/ha,254453,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1967,1967,hg/ha,249886,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1968,1968,hg/ha,252810,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1969,1969,hg/ha,273927,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1970,1970,hg/ha,245023,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1971,1971,hg/ha,322211,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1972,1972,hg/ha,251787,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1973,1973,hg/ha,289831,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1974,1974,hg/ha,281312,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1975,1975,hg/ha,316533,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1976,1976,hg/ha,347115,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1977,1977,hg/ha,328600,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1978,1978,hg/ha,352509,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1979,1979,hg/ha,309420,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1980,1980,hg/ha,376923,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1981,1981,hg/ha,364601,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1982,1982,hg/ha,350366,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1983,1983,hg/ha,386305,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1984,1984,hg/ha,367742,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1985,1985,hg/ha,366907,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1986,1986,hg/ha,394339,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1987,1987,hg/ha,442390,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1988,1988,hg/ha,466353,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1989,1989,hg/ha,420953,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1990,1990,hg/ha,436595,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1991,1991,hg/ha,404053,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1992,1992,hg/ha,444052,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1993,1993,hg/ha,512283,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1994,1994,hg/ha,455838,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1995,1995,hg/ha,431288,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1996,1996,hg/ha,524252,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1997,1997,hg/ha,541257,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1998,1998,hg/ha,593102,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,1999,1999,hg/ha,611416,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2000,2000,hg/ha,633085,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2001,2001,hg/ha,631672,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2002,2002,hg/ha,720552,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2003,2003,hg/ha,637573,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2004,2004,hg/ha,695860,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2005,2005,hg/ha,714085,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2006,2006,hg/ha,681397,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2007,2007,hg/ha,720241,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2008,2008,hg/ha,762428,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2009,2009,hg/ha,848259,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2010,2010,hg/ha,814743,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2011,2011,hg/ha,932215,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2012,2012,hg/ha,888332,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2013,2013,hg/ha,786061,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,157,Sugar beet,2014,2014,hg/ha,969258,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1961,1961,tonnes,4350000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1962,1962,tonnes,3506000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1963,1963,tonnes,2703000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1964,1964,tonnes,3328000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1965,1965,tonnes,3664000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1966,1966,tonnes,4000000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1967,1967,tonnes,4283000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1968,1968,tonnes,4543000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1969,1969,tonnes,4980000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1970,1970,tonnes,5415000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1971,1971,tonnes,6412000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1972,1972,tonnes,5212000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1973,1973,tonnes,5501000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1974,1974,tonnes,3989000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1975,1975,tonnes,6337000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1976,1976,tonnes,10167000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1977,1977,tonnes,8307000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1978,1978,tonnes,8291000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1979,1979,tonnes,5124000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1980,1980,tonnes,6909000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1981,1981,tonnes,7941000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1982,1982,tonnes,9085000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1983,1983,tonnes,9619000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1984,1984,tonnes,8095000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1985,1985,tonnes,6619000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1986,1986,tonnes,7746000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1987,1987,tonnes,7937000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1988,1988,tonnes,8926000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1989,1989,tonnes,7333000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1990,1990,tonnes,7361000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1991,1991,tonnes,6679000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1992,1992,tonnes,7233600,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1993,1993,tonnes,9230528,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1994,1994,tonnes,8359612,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1995,1995,tonnes,7438212,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1996,1996,tonnes,8236000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1997,1997,tonnes,8530211,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1998,1998,tonnes,8866220,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,1999,1999,tonnes,8248000,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2000,2000,tonnes,7929700,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2001,2001,tonnes,6755103,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2002,2002,tonnes,8197289,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2003,2003,tonnes,6365142,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2004,2004,tonnes,7174942,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2005,2005,tonnes,7291092,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2006,2006,tonnes,5827031,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2007,2007,tonnes,4909958,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2008,2008,tonnes,3987500,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2009,2009,tonnes,4225433,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2010,2010,tonnes,3534517,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2011,2011,tonnes,4188535,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2012,2012,tonnes,3460230,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2013,2013,tonnes,2519482,,Official data
QC,Crops,203,Spain,5510,Production,157,Sugar beet,2014,2014,tonnes,3723309,,Official data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1961,1961,hg/ha,588889,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1962,1962,hg/ha,640684,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1963,1963,hg/ha,685068,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1964,1964,hg/ha,660232,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1965,1965,hg/ha,854785,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1966,1966,hg/ha,800818,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1967,1967,hg/ha,775846,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1968,1968,hg/ha,743142,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1969,1969,hg/ha,840830,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1970,1970,hg/ha,759259,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1971,1971,hg/ha,805455,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1972,1972,hg/ha,698980,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1973,1973,hg/ha,722391,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1974,1974,hg/ha,764286,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1975,1975,hg/ha,737838,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1976,1976,hg/ha,700000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1977,1977,hg/ha,693182,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1978,1978,hg/ha,683333,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1979,1979,hg/ha,693806,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1980,1980,hg/ha,760870,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1981,1981,hg/ha,551163,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1982,1982,hg/ha,668293,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1983,1983,hg/ha,628947,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1984,1984,hg/ha,634211,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1985,1985,hg/ha,730556,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1986,1986,hg/ha,700000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1987,1987,hg/ha,787594,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1988,1988,hg/ha,800195,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1989,1989,hg/ha,823457,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1990,1990,hg/ha,798413,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1991,1991,hg/ha,784634,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1992,1992,hg/ha,794957,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1993,1993,hg/ha,768177,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1994,1994,hg/ha,845070,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1995,1995,hg/ha,717376,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1996,1996,hg/ha,444952,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1997,1997,hg/ha,617452,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1998,1998,hg/ha,869434,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,1999,1999,hg/ha,953846,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2000,2000,hg/ha,994176,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2001,2001,hg/ha,887746,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2002,2002,hg/ha,891202,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2003,2003,hg/ha,757718,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2004,2004,hg/ha,610137,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2005,2005,hg/ha,706922,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2006,2006,hg/ha,562500,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2007,2007,hg/ha,522000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2009,2009,hg/ha,478875,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2010,2010,hg/ha,440000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2011,2011,hg/ha,500000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2012,2012,hg/ha,475000,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2013,2013,hg/ha,487500,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,156,Sugar cane,2014,2014,hg/ha,491862,Fc,Calculated data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1961,1961,tonnes,318000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1962,1962,tonnes,337000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1963,1963,tonnes,345000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1964,1964,tonnes,342000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1965,1965,tonnes,435000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1966,1966,tonnes,431000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1967,1967,tonnes,424000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1968,1968,tonnes,406870,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1969,1969,tonnes,458000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1970,1970,tonnes,410000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1971,1971,tonnes,443000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1972,1972,tonnes,342500,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1973,1973,tonnes,332300,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1974,1974,tonnes,321000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1975,1975,tonnes,273000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1976,1976,tonnes,280000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1977,1977,tonnes,305000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1978,1978,tonnes,287000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1979,1979,tonnes,317000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1980,1980,tonnes,350000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1981,1981,tonnes,237000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1982,1982,tonnes,274000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1983,1983,tonnes,239000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1984,1984,tonnes,241000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1985,1985,tonnes,263000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1986,1986,tonnes,224000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1987,1987,tonnes,211469,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1988,1988,tonnes,192927,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1989,1989,tonnes,176961,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1990,1990,tonnes,171100,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1991,1991,tonnes,165087,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1992,1992,tonnes,167418,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1993,1993,tonnes,150870,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1994,1994,tonnes,138507,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1995,1995,tonnes,100863,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1996,1996,tonnes,51125,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1997,1997,tonnes,74650,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1998,1998,tonnes,110505,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,1999,1999,tonnes,124000,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2000,2000,tonnes,106178,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2001,2001,tonnes,85845,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2002,2002,tonnes,78604,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2003,2003,tonnes,83349,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2004,2004,tonnes,66810,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2005,2005,tonnes,43405,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2006,2006,tonnes,16425,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2007,2007,tonnes,522,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2008,2008,tonnes,0,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2009,2009,tonnes,144,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2010,2010,tonnes,220,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2011,2011,tonnes,100,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2012,2012,tonnes,285,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2013,2013,tonnes,390,,Official data
QC,Crops,203,Spain,5510,Production,156,Sugar cane,2014,2014,tonnes,517,Im,FAO data based on imputation methodology
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1961,1961,hg/ha,5848,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1962,1962,hg/ha,4365,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1963,1963,hg/ha,4342,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1964,1964,hg/ha,8619,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1965,1965,hg/ha,7802,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1966,1966,hg/ha,8402,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1967,1967,hg/ha,7958,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1968,1968,hg/ha,7906,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1969,1969,hg/ha,7750,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1970,1970,hg/ha,9554,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1971,1971,hg/ha,7437,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1972,1972,hg/ha,7053,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1973,1973,hg/ha,7048,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1974,1974,hg/ha,6495,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1975,1975,hg/ha,5251,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1976,1976,hg/ha,6157,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1977,1977,hg/ha,7118,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1978,1978,hg/ha,8048,Fc,Calculated data
QC,Crops,203,Spain,5419,Yield,267,Sunflower seed,1979,1979,hg/ha,7903,Fc,Calculated data
